x_m,y_m,vx_mps,heading_rad,kappa_radpm
0.35086155205531133,-3.488891171781707,4.587709147334833,-2.5587833104052673,-0.02903361477297365
0.2711266913453322,-3.5414532550442885,4.375737105967371,-2.5597072510246637,-0.09169633553783028
0.19088791317171278,-3.5932450721881835,4.152959814462416,-2.5814375810700385,-0.36368789956294323
0.10890330141494152,-3.642225336573864,3.9175343292101097,-2.628718272885721,-0.6172765894032141
0.024203918025808104,-3.6863406516806925,3.667025391313742,-2.695822276772859,-0.729525669488376
-0.06325904931495009,-3.724668968945105,3.8661447490413114,-2.754845055024558,-0.3519440640849264
-0.15202257171365674,-3.7599199736398705,4.055499379921011,-2.768404517437377,-0.08160680357755856
-0.24107882347144335,-3.794404062881206,4.236398850502595,-2.7759665912389324,-0.0835139528313641
-0.330394331377911,-3.8282156350022274,4.409883810321958,-2.78257252562301,-0.03621315120077391
-0.4198599804875183,-3.8616278382570854,4.5767974852007285,-2.786991777964311,-0.09703307216041877
-0.5096259623279628,-3.8942228496211815,4.7378344441885805,-2.800997150310731,-0.18941085465743476
-0.5999873152706579,-3.9251329308305167,4.893574891686007,-2.825511771652493,-0.3390519872939771
-0.6912470010498516,-3.953271677015339,4.9344893321230145,-2.8589315266265607,-0.3252446843241865
-0.7833805204121024,-3.978413361366713,4.738057087967159,-2.8930622477948433,-0.4109380737587297
-0.876381277062018,-4.000117069029513,4.533120886192628,-2.9300564766218056,-0.3348341485200697
-0.9700549767659618,-4.0187074196720305,4.318470211641599,-2.961377083081206,-0.33123786800970667
-1.064320692996379,-4.034032660078427,4.09257681282048,-3.0038645897454312,-0.5856991411264402
-1.1592420059068635,-4.0445139753114585,4.271906479411252,-3.057166299806727,-0.48326161360771397
-1.2545529995071474,-4.050537740053824,4.4440055095415705,-3.098188249019536,-0.3797019066028476
-1.3500175151474354,-4.053177346242881,4.609683825256981,-3.127213591967993,-0.22535346934836392
-1.445517827466337,-4.05364759139283,4.76961056783841,3.137980898691652,-0.16037264038650803
-1.541013801393211,-4.0526751152242655,4.924346146326012,3.1260307778879555,-0.08729884190634815
-1.6364979325874074,-4.050874430983111,5.074365474503767,3.120088464006164,-0.0429923356620383
-1.7319759737841751,-4.048775274678971,5.22007518804431,3.1213136973934894,0.08396003680718633
-1.8274648488310918,-4.047258721322852,5.361826644795208,3.1295771766660354,0.06669711530776114
-1.9229618309329788,-4.046374038232054,5.499925905758716,3.134744586853528,0.04380790910206871
-2.018461701495167,-4.045901838962556,5.634641512007293,3.1384400409479922,0.03548725644593604
-2.1139626229852913,-4.045750462153375,5.766210624737518,3.1414244099491877,0.02638776440586098
-2.2094636213659857,-4.045840353511268,5.894843930829368,-3.1396855575877964,0.01726617307821935
-2.304964340304031,-4.046087600294278,6.020729604361571,-3.1384663958761476,0.00820846811066218
-2.40046483596995,-4.046409728206796,6.144036537068756,-3.138117563716813,-0.000888689755314454
-2.4959653590073465,-4.046723757971844,6.2649169961649,-3.138635616076935,-0.009958324901184545
-2.591466136949474,-4.04694693321659,6.383508828915006,-3.140021304330911,-0.019089320869183052
-2.6869671694085304,-4.046996081097142,6.499937304992705,3.140908020812259,-0.02804876768924654
-2.7824679719133942,-4.0467892285388025,6.614316666809643,3.1377942914707644,-0.03756196103868364
-2.8779674759926097,-4.046237323009192,6.726751442474727,3.133555937044522,-0.05562749306230341
-2.973462554815285,-4.045179702393567,6.837337564347385,3.127401234202316,-0.05800794308129138
-3.0689509241933814,-4.043619688312469,6.946163327250218,3.12404102787239,0.002044055721342997
-3.164439380124171,-4.042075219784677,7.053310213568933,3.1274093839565382,0.03844355050085319
-3.259932709841458,-4.040857253477127,7.158853607166152,3.130002015031324,0.02227438126637604
-3.3554284091175948,-4.039848926651942,7.262863413890958,3.1320422990011334,0.02083293374262247
-3.450925951083179,-4.039031056279442,7.365404603199734,3.1340045752976273,0.02016295266665986
-3.5464248842687387,-4.038396915002999,7.466537682810944,3.135885837431632,0.019262314723563115
-3.6419248239090716,-4.037938512327335,7.566319116243765,3.1376864246309046,0.01843869350291642
-3.7374254222165444,-4.0376482562878095,7.66480169142267,3.139406780696024,0.017592290069495375
-3.8329263733738785,-4.037518461573749,7.7620348471799465,3.1410470799140016,0.016759059041045066
-3.9284274098370644,-4.037541516454465,7.858064963388621,-3.1405775276358225,0.015925887366469518
-4.023928300677565,-4.037709826781761,7.952935619558089,-3.1390961923115017,0.01509697175743686
-4.1194288494772255,-4.038015834756227,8.0,-3.1376937365494126,0.014273499463191924
-4.214928892338506,-4.038452022015632,8.0,-3.1363699385006925,0.01344972029391287
-4.31042829592328,-4.03901090230193,8.0,-3.1351239508297453,0.01264410729136562
-4.405926955377934,-4.039685029687089,8.0,-3.1339572243580167,0.01178693388282822
-4.501424793563043,-4.040466918709944,8.0,-3.1328634654201912,0.011139995545521307
-4.596921752501395,-4.041349569242972,8.0,-3.1318601265472723,0.009761978500082013
-4.692417822951383,-4.042323918105967,8.0,-3.1308958448874127,0.010950389017374211
-4.787912907916888,-4.043389809216823,7.947403820216277,-3.1301076372768004,0.0032926875507334513
-4.883407294362861,-4.044517389048618,7.8269551858681465,-3.128898562797512,0.033730004098661184
-4.9788990429191635,-4.045857023516245,7.704623772877445,-3.127931090870547,-0.05711471162735402
-5.0743947999375445,-4.046840215904826,7.58031842877252,-3.1330326164954174,0.017534119309152003
-5.169890522144984,-4.0478468486052535,7.453940399653614,-3.12964058560889,0.004498411206811863
-5.265385255103938,-4.048945135777323,7.32538241196924,-3.130592017416406,-0.0070860353004411495
