x_m,y_m,vx_mps,heading_rad,kappa_radpm
-59.64308846406952,53.686281675393566,8.0,-0.09670901955163487,-0.009941013795460557
-59.548345977490605,53.677009270519164,8.0,-0.09893823768920237,-0.041053885194638165
-59.45363035315702,53.66746679564125,8.0,-0.1006700148162028,0.02349390040764997
-59.3589049454648,53.658021998565346,8.0,-0.09877342016753328,-0.005943913536189532
-59.26417809832808,53.64859119874614,8.0,-0.09914872427856956,0.017955926464916186
-59.169439418201335,53.639280598670915,8.0,-0.09704719969263081,0.008031699138565255
-59.07469285500165,53.63005008203254,8.0,-0.09745342589416355,-0.010665191704050928
-58.97995635540605,53.62071683426725,8.0,-0.09930626608296246,-0.031858560523049535
-58.88524200062968,53.6111616542163,8.0,-0.10071952418801515,0.02478859628162336
-58.79051551751358,53.60172744160811,8.0,-0.0987870891954109,-0.020065306859927245
-58.69579998224901,53.592184939354894,8.0,-0.10150481725596021,0.00028204545401485216
-58.601089792489276,53.58258669042052,8.0,-0.1013138565955659,-0.04096155028731247
-58.50641397131872,53.57266003401249,8.0,-0.10742578470020074,-0.03517063466205785
-58.41176979287715,53.56243132724999,8.0,-0.10672943800295125,0.03940731691153756
-58.31709078274238,53.55253276113253,8.0,-0.10133266507533634,0.06001602938491109
-58.22236034783519,53.543138427006596,8.0,-0.09729910749060947,0.005930366705657182
-58.127620989384305,53.53383459573412,8.0,-0.09841738065637688,0.00392793008471339
-58.032880119182856,53.524545047508724,8.0,-0.09754054240970901,-0.023517448574276838
-57.938159774287755,53.51505151774447,8.0,-0.10241426342366142,-0.03226160010343842
-57.84346584338712,53.50529478328527,8.0,-0.10204528348387201,0.023029324267358237
-57.748753022387085,53.49572495226608,8.0,-0.09929811667042904,0.026843952416039846
-57.6540177830441,53.486378367738084,8.0,-0.09805760740745983,-0.01407973165440909
-57.55929374237194,53.47692105806614,8.0,-0.10103671217756498,-0.019265263161622675
-57.46458687500807,53.46728971724592,8.0,-0.1018482485810635,-0.03452036579113364
-57.36991462502767,53.45732910375346,8.0,-0.10828037176251962,-0.05540922828369688
-57.27529036983227,53.446917553491936,8.0,-0.1101938392569989,-0.017339365677633563
-57.18068717371219,53.436319129398406,8.0,-0.1129836263478998,-0.017799062923627974
-57.08610038985199,53.42557393919241,8.0,-0.11291560419171846,0.002226905322632821
-56.99151303615558,53.414834144489035,8.0,-0.1134295768138884,-0.011857042040545749
-56.89693719839419,53.40399344926415,8.0,-0.11472184645832396,-0.002343370301639224
-56.80236293402937,53.39313880292082,7.909454633291753,-0.113862237880615,-0.010736417962472457
-56.70780222632284,53.382167287226515,7.788419133309428,-0.11746309639527291,-0.026007350683567295
-56.61326647050259,53.37098383755655,7.6654727575082005,-0.11777156340676477,-0.012397771775213003
-56.51874804750451,53.359646909779954,7.540522037372504,-0.12245069334493969,-0.11077782185154536
-56.42435890522755,53.34729446159895,7.413465626554181,-0.13920072265242106,-0.1773141198781007
-56.330171399438896,53.33347723549194,7.284193338736993,-0.15021337428580162,-0.058491682570529
-56.23606239635208,53.31913513758554,7.152585028931875,-0.15012572330236482,0.08030942185321503
-56.14185021244918,53.305499193134764,7.018509285888307,-0.1368225617452751,0.09253994158681735
-56.04753644396807,53.29257158952019,6.881821895116175,-0.13814894142760928,-0.04186371574418092
-55.95325591623211,53.279406513400026,6.742364021328156,-0.13870080800935358,-0.0201123397423967
-55.85901503031613,53.26596656427917,6.5999600450381815,-0.14587022471230662,-0.08772424164096278
